_id,definicion,etimologia,palabra
615e77c994ee91f2ad612806,unir para aumentar el tamaño o la cantidad.,"(<em>ad:</em> intensificación; <em>grex, gregis</em>: rebaño; -<em>ar</em>: sufijo verbal)",agregar
615e77c994ee91f2ad61282c,de cola blanca.,(<em>albus -a -um</em>: blanco; <em>cauda -ae</em>: cola),albicaudo
615e77c994ee91f2ad61283a,"compuesto de carbono, hidrógeno y oxígeno que deriva de los hidrocarburos y lleva en su molécula uno o varios hidroxilos OH.","(arabismo <em>al</em>: el;<em> kuhúl</em>: sutil,<em> cosmético de polvos de antimonio</em>)",alcohol
615e77c994ee91f2ad61283f,hormona mineralocorticoide generada en la porción externa de la zona glomerular de la corteza adrenal en las glándulas suprarrenales.,(apócope de <em>aldehído</em> y <em>esteroide</em>; y aféresis de <em>hormona</em>),aldosterona
615e77c994ee91f2ad61284f,sensibilidad al dolor. Sinónimo de hiperestesia.,(ἄλγος -ους: dolor; -ια: forma sustantivos),algesia
615e77c994ee91f2ad612855,"ser viviente, animal perjudicial a la caza menor, como la zorra, el gato montés, etc.","(plural neutro de <em>animal</em><em> </em>-<em>alis</em>: animal ˂ <em>anima -ae</em>: soplo, alma)",alimaña
615e77c994ee91f2ad612859,principio vital inmaterial.,"(<em>anima -ae</em>: soplo, alma)",alma
615e77c994ee91f2ad61285f,"cada una de las variantes en la pronunciación de un fonema, por la influencia de los sonidos vecinos.",(ἄλλος -η -ο: otro; φωνή -ῆς: sonido),alófono
615e77c994ee91f2ad612862,crecimiento diferencial de las partes del cuerpo,(ἄλλος -η -ο: otro; μέτρον -ου: medida; -ια: forma sustantivos),alometría
615e77c994ee91f2ad612867,caída patológica del pelo.,"(ἀλώπηξ -εκος: zorra, animal que muda pelo con frecuencia; -ια: forma sustantivos)",alopecia
615e77c994ee91f2ad61287a,"cortés, generoso, bueno, caritativo.",(<em>amabilis -e</em>: digno de ser amado < <em>amo -are: </em>amar; <em>-bilis -e</em>: capacidad),amable
615e77c994ee91f2ad61287e,persona que escribe el dictado.,(<em>amanuensis -is</em> < <em>ad</em>: a;<em> manus -us</em>: mano; <em>-ensis -e</em>: partidario),amanuense
615e77c994ee91f2ad6128a3,secreción mucosa insuficiente.,(α: negación; μύξα -ης: moco; -ια: forma sustantivos),amixia
615e77c994ee91f2ad6128a7,"inflamación del corion, vasos sanguíneos del feto, cordón umbilical o amnios; puede ser fatal para el feto y para la madre.",(ἀμνίον -ου: membrana envolvente del feto; -ιτις: inflamación),amnionitis
615e77c994ee91f2ad6126c0,renunciar a la soberanía o al poder.,(<em>ab</em>: separación; <em>dico -is</em><em> -ere</em>: decir),abdicar
615e77c994ee91f2ad6126e7,"dar calor, enardecer.",(<em>a</em>: prefijo verbal; <em>calor -oris</em>: calor; -<em>ar</em>: sufijo verbal),acalorar
615e77c994ee91f2ad6126e8,"ameba que habita en suelos o agua dulce, en su fase patógena provoca infecciones en ojos, piel, cerebro o aparato respiratorio.","(ἄκανθα -ης: espina; ἀμοιβή -ῆς: cambio, transformación)",acantameba
615e77c994ee91f2ad6126f0,"peces de esqueleto óseo que tienen espinosos los radios de la aleta dorsal, tales como el atún, la perca, etc. Sinónimo acantóptero.","(ἄκανθα -ης: espina; πτερόν -οῦ: ala; -γιον: forma diminutivos, <em>aleta</em>)",acantopterigio
615e77c994ee91f2ad6126f7,impasibilidad neurótica de permanecer sentado.,"(α: negación; καθίζω: sentarse ˂ κατά: hacia abajo; ἕδρα -ας: cara, asiento; -ια: forma sustantivos)",acatisia
615e77c994ee91f2ad6126fb,árbol o arbusto de hojas con espinas en su margen.,"(latín vulgar <em>acifoliu </em><<em> aquifolium </em><<em> aquí- </em><<em> acer, acris, acre</em>: agrio; <em>folium -i</em>: hoja)",acebo
615e77c994ee91f2ad6126fe,aumentar la velocidad.,"(<em>ad:</em> intensificación; <em>celeber -bris -bre</em>: numeroso, famoso < <em>celer -eris -ere</em>: rápido, veloz)",acelerar
615e77c994ee91f2ad612703,animal desprovisto de cuernos o antenas.,(α: negación; κέρας -ατος: cuerno),ácero
615e77c994ee91f2ad61272f,se dice de un ácido que se obtiene de la croleina por oxidación.,"(<em>acer, acris, acre</em>: agrio; ὕλη -ης: materia; -ικός -ή -όν: relativo a)",acrílico
615e77c994ee91f2ad612754,que mide la intensidad de las radiaciones luminosas.,(ἀκτίς -ῖνος: rayo; μέτρον -ου: medida),actinómetro
615e77c994ee91f2ad612758,"peces de aletas radiales, subclase de peces óseos, osteíctios, que comprende todos los peces óseos extinguidos.","(ἀκτίς -ῖνος: rayo; πτερόν -οῦ: ala; -γιον: forma diminutivos, <em>aleta</em>; -<em>os</em>: colectivo)",actinopterigios
615e77c994ee91f2ad612768,amontonar.,(<em>ad:</em> junto a; <em>cumulus -i</em>: montón; <em>-ar</em>: sufijo verbal),acumular
615e77c994ee91f2ad612779,propiedad de copulación entre hermanos de ciertos insectos que son parásitos de sociedades.,"(α: que comparte; δελφῦς -ύος: matriz,<em> que comparte el mismo vientre</em>; γάμος -ου: matrimonio; -ια: forma sustantivos)",adelfogamia
615e77c994ee91f2ad61279a,tumor de tejido adiposo. Sinónimo lipoma.,"(<em>adeps, adipis</em>: sebo; -μα: resultado)",adipoma
615e77c994ee91f2ad61279b,gordura excesiva; obesidad.,"(<em>adeps, adipis</em>: sebo; -σις: afección)",adiposis
615e77c994ee91f2ad6127a3,forma gramatical que depende de un nombre; <em>casa del padre; </em>es adnominal el genitivo <em>del padre.</em>,(<em>ad:</em> cercanía; <em>nominalis -e</em> < <em>nomen -inis</em>: nombre; <em>-al</em><em>is</em><em> -</em><em>e</em><em>: </em>referente a),adnominal
615e77c994ee91f2ad6127ac,el que efectúa unión carnal ilegítima.,(<em>ad</em>: junto a; <em>alter -era -erum</em>: otro),adúltero
615e77c994ee91f2ad6127c1,que navega por el aire.,"(ἀήρ, ἀέρος: aire; ναύτης -ου: navegante, marinero)",aeronauta
615e77c994ee91f2ad6127c8,estudio u observación del aire.,"(ἀήρ, ἀέρος: aire; σκοπέω: observar; -ια: forma sustantivos)",aeroscopia
615e77c994ee91f2ad6127dd,falto o carente de voz.,(α: negación; φωνή -ῆς: voz; -ικός -ή -όν: relativo a),afónico
615e77c994ee91f2ad6127e4,estar en actitud de desafío frente a; hacer frente a algo o a alguien; oponerse con hostilidad.,"(<em>ad</em>: intensificación; <em>frons, frontis</em>: frente; -<em>ar</em>: sufijo verbal)",afrontar
615e77c994ee91f2ad6127f3,"se usa en los vertebrados primitivos sin mandíbulas, p ej: lampreas, mixines, etc.",(α: negación; γνάθος -ου: mandíbula; -<em>os</em>: colectivo),agnatos
615e77c994ee91f2ad612803,persona partidaria de la ley agraria.,"(<em>ager, agri</em>: campo; -ιστής: oficio)",agrarista
615e77c994ee91f2ad612809,cultivo de la tierra; arte de cultivar la tierra; conjunto de actividades aplicadas al cultivo de la tierra.,"(<em>ager, agri</em>: campo; participio futuro femenino de <em>colo -is -ere, colui, cultum: </em>cultivar, criar)",agricultura
615e77c994ee91f2ad612813,sistema de conocimientos referentes al cultivo de la tierra.,"(ἀγρός -οῦ: campo; νόμος -ου: ley, división; -ια: forma sustantivos)",agronomía
615e77c994ee91f2ad612829,"temor, inquietud; advertencia de que amenaza un peligro; llamada a las armas para que un ejército se prepare al combate.",(<em>al</em>: a el; <em>arma -orum</em>: armas),alarma
615e77c994ee91f2ad61282d,animal de cabeza blanca.,(<em>albus -a -um: </em>blanco; <em>caput -itis</em>: cabeza),albiceps
615e77c994ee91f2ad6126c5,que carece o no permite la vida.,(α: privativa; βίος -ου: vida; -τος -η -ον: forma adjetivos; -ικός -ή -όν: relativo a),abiótico
615e77c994ee91f2ad6126bd,También abasia.,"(α: negación; βάσις -εως: marcha, paso < βαίνω: caminar, marchar)",abasis
615e77c994ee91f2ad6126bf,acción de ceder o renunciar a una dignidad.,"(<em>ab</em>: separación; participio pasivo de <em>dico -is -ere</em><em>, dixi, dictum</em>: decir; -<em>io -</em><em>ionis</em>: resultado)",abdicación
615e77c994ee91f2ad6126c7,algo sin fondo; se dice de la fauna o conjunto de animales que habitan las profundidades del mar.,(α: negación; βυσσός -οῦ: fondo; <em>-al</em>: referente a),abisal
615e77c994ee91f2ad612712,"llamar en voz alta, expresar aprobación dando voces.",(<em>ad</em>: intensamente; <em>clamo -are</em>: gritar),aclamar
615e77c994ee91f2ad61271d,falta de desarrollo en los miembros conservándose el volumen del tronco.,(α: negación; χόνδρος -ου: cartílago; πλάσσ[ττ]ω: restaurar; -ια: forma sustantivos),acondroplasia
615e77c994ee91f2ad61271e,dar consejo a alguien; indicar a uno lo que se debe hacer.,(<em>ad:</em> cercanía; <em>consilior -aris -ari</em>: dar consejos),aconsejar
615e77c994ee91f2ad612721,unir o encajar entre sí dos piezas; colocar objetos en serie.,"(<em>ad:</em> cercanía; <em>copula -ae</em>: atadura, unión; <em>-ar</em>: sufijo verbal)",acoplar
615e77c994ee91f2ad612722,armadura de metal que protege el pecho y la espalda; revestido con planchas de metal; protegido exteriormente; buque de guerra blindado.,(participio pasivo de <em>acorazar </em>< <em>ad</em>: prefijo verbal; <em>coriaceus -a -um: </em>de cuero < <em>corium -i</em>: cuero; -<em>aceus -a -um</em>: materia de),acorazado
615e77c994ee91f2ad612729,alucinación acústica. También acoasma.,"(ἄκουσμα -ατος: rumor, lo que se oye < ἀκούω: oír)",acousma
615e77c994ee91f2ad612732,"aspereza, desabrimiento en el carácter o trato.","(<em>acritudo -inis</em>: aspereza < <em>acer, acris, acre</em>: agrio)",acritud
615e77c994ee91f2ad612735,de cráneo puntiagudo.,"(ἄκρος -α -ον: alto, extremo; κεφαλή -ῆς: cabeza)",acrocéfalo
615e77c994ee91f2ad612746,remedio extremo para una enfermedad.,(neutro de ἄκρος -α -ον: extremo),acrón
615e77c994ee91f2ad61274e,"cualesquiera de los pedestales que sirven de remate en los frontones, y sobre los cuales suelen colocarse estatuas, macetones u otros adornos.",(ἄκρος -α -ον: extremo; -τήριον: lugar),acrotera
615e77c994ee91f2ad612755,"bacteria que produce la enfermedad infecciosa, <em>actinomicosis, </em>que afecta a la raza bovina y al hombre.",(ἀκτίς -ῖνος: rayo; μύκης -ητος: hongo),actinomiceto
615e77c994ee91f2ad61275c,larva de gusanos.,(ἀκτίς -ῖνος: rayo; τροχός -οῦ: rueda),actinotroca
615e77c994ee91f2ad612798,expresión de despedida.,(probablemente del francés<em> adieu < ad</em>: hacia; <em>deus -i</em>: dios),adiós
615e77c994ee91f2ad6127a2,"recibir, permitir, entrar.",(<em>ad: </em>cercanía; <em>mitto -is -ere: </em>enviar),admitir
615e77c994ee91f2ad6127a6,sustancia producida por unas glándulas ubicadas cerca de los riñones.,(<em>ad</em>: junto a; <em>renes -um</em>: riñón; -<em>al</em>: referente a; -<em>ina</em>: sustancia química),adrenalina
615e77c994ee91f2ad6127bb,"planta que crece en el aire, sobre un soporte.","(ἀήρ, ἀέρος: aire; φυτόν -οῦ: planta, criatura)",aerofita
615e77c994ee91f2ad6127bd,distensión del estómago por acumulación de gas.,"(ἀήρ, ἀέρος: aire; γαστήρ -τρός: estómago; -ια: forma sustantivos)",aerogastria
615e77c994ee91f2ad6127d6,</em> carencia de hojas.,(α: negación; φύλλον -ου: hoja; <em>-ια: forma sustantivos),afilia
615e77c994ee91f2ad6127d8,"próximo, contiguo.",(<em>ad</em>: cercanía; <em>finis -is</em>: término),afín
615e77c994ee91f2ad6127e1,insultar.,"(<em>ad:</em> cercanía; <em>frons, frontis</em>: frente; -<em>ar</em>: sufijo verbal)",afrentar
615e77c994ee91f2ad6127e2,sustancia que excita el apetito sexual. También afrodisiaco.,"(Ἀφροδίτη -ης: Afrodita, diosa del amor y la belleza < ἀφρός -οῦ: espuma, <em>nacida en la espuma</em>; otra etimología es, ἀπό: origen, de; ῥόδον -ου: rosa, <em>de color de rosa</em>)",afrodisíaco
615e77c994ee91f2ad6127fb,miedo a los lugares públicos.,"(ἀγορά -ᾶς: plaza pública; φόβος -ου: miedo, temor; -ια: forma sustantivos)",agorafobia
615e77c994ee91f2ad612824,"acción y efecto de acomodar una cosa con otra. Ajuste inducido (<em>in</em>: intensificación; participio pasivo de <em>duco, duxi, ductum</em>: conducido, llevado) modelo que propone que la interacción inicial entre la enzima y el sustrato es débil, pero rápidamente se inducen cambios conformacionales en la enzima que fortalece la unión.","(<em>ad</em>: junto a; <em>iustus -a -um: </em>junto, conforme a derecho; <em>-e</em>: modo)",ajuste
615e77c994ee91f2ad612856,efecto de alimentar o alimentarse.,"(<em>alo -is -ere</em>: alimentar, criar; <em>-mentum -i:</em> medio; -<em>cion</em>: llevar a cabo)",alimentación
615e77c994ee91f2ad612874,"distancia de un cuerpo respecto a la tierra o a cualquier otra superficie tomada como referencia. En geometría descriptiva (γῆ, γῆς: tierra; μέτρον -ου: medida; -ια: cualidad / <em>de</em>: separación; participio pasivo de<em> scribo -is -ere -psi -ptum</em>: escribir; <em>-iv</em><em>a</em>: forma adjetivos) indica la distancia de un punto al plano horizontal. En geometría plana (<em>planus -a -um</em>: liso, plano) son las perpendiculares trazadas por cada vértice de un triángulo a su lado opuesto.","(participio futuro de<em> alo -is -ere, alui, alitum </em>o<em> altum: </em>alimentar)",altura
615e77c994ee91f2ad612882,"hongos con pared celular, llamados <em>hongos verdaderos</em>, no producen células flageladas, incluyen: zigomicetos, ascomicetos, etc.",(α: negación; μάστιξ -ιγος: látigo; μύκης -ητος: hongo),amastigomicetos
615e77c994ee91f2ad612886,circunstancias que nos rodean.,"(<em>ambi</em>: en torno; <em>iens, euntis: </em>que va, participio presente de<em> eo, is, ire: </em>ir)",ambiente
615e77c994ee91f2ad6128a1,"afecto desinteresado y recíproco, apego mutuo.",(<em>amicitia -ae</em> < <em>amicus -i</em>: amigo < <em>amo -are</em>: amar),amistad
615e77c994ee91f2ad6126cf,profesión de abogado.,"(<em>ad:</em> cercanía; participio pasivo de <em>voco -are- avi -atum</em>: llamar < <em>vox, vocis</em>: sonido, voz; -<em>ia</em>: sustantivo femenino)",abogacía
615e77c994ee91f2ad6126f1,que tienen la cola espinosa.,(ἄκανθα -ης: espina; οὐρά -ᾶς: cola),acanturo
615e77c994ee91f2ad6126f2,"agesia caracterizada por la falta de corazón, anomalía incompatible con la vida extrauterina.",(α: negación; καρδία -ας: corazón),acardia
615e77c994ee91f2ad61270d,que tiene sabor agrio o de vinagre.,"(<em>aceo -es -ere</em>: estar agrio <em>< acer, acris, acre</em>: agrio; -<em>idus -a -um</em>: forma adjetivos)",ácido
615e77c994ee91f2ad612725,reducir la longitud o la duración.,"(<em>ad:</em> cercanía; <em>curtus -a -um</em>: truncado, mutilado; <em>-ar</em>: sufijo verbal)",acortar
615e77c994ee91f2ad61272e,documento que acredita la condición de una persona y su facultad para desempeñar determinada actividad o cargo.,(<em>ad</em>: cercanía; <em>creditum -i</em>: deuda; -<em>c</em><em>ion</em>: llevar a cabo),acreditación
615e77c994ee91f2ad612738,"enfermedad caracterizada por la aparición de pústulas y flictenas, localizadas en los dedos de pies y manos.",(ἄκρος -α -ον: extremo; δέρμα -ατος: piel; -ιτις: inflamación),acrodermatitis
615e77c994ee91f2ad61274d,espolón o tajamar de las naves antiguas.,(ἄκρος -α -ον: elevado; στόλος -ου: parte saliente de la proa de un barco),acrostolio
615e77c994ee91f2ad612751,"proteína constituyente de los microfilamentos, componente del citoesqueleto de las células eucariotas.",(ἀκτίς -ῖνος: rayo; -<em>ina</em>: sustancia química),actina
615e77c994ee91f2ad612764,conjunto de conocimientos referentes al cultivo de las plantas y al cuidado de los animales de agua dulce.,"(<em>aqua -ae</em>: agua; participio futuro femenino activo de <em>colo -is -ere, colui, cultum: </em>cultivar, criar)",acuicultura
615e77c994ee91f2ad612767,animal o planta que nace en el agua; que produce agua o secreción acuosa.,(<em>aqua -ae</em>: agua;<em> pario -is -ere</em>: parir),acuíparo
